Date,Price ($),Units Sold,Promo,Weekday,Competitor Price ($),Season,Time of Day,Revenue ($)
2023-06-03,32.2,1608,Yes,Saturday,33.59,Summer,Morning,51777.6
2023-06-03,42.44,1408,No,Saturday,46.09,Summer,Afternoon,59755.52
2023-06-03,28.51,965,No,Saturday,18.53,Summer,Morning,27512.15
2023-06-03,45.57,1005,No,Saturday,56.18,Summer,Evening,45797.85
2023-06-03,34.01,1384,No,Saturday,37.11,Summer,Afternoon,47069.84
2023-06-03,42.9,1120,Yes,Saturday,34.83,Summer,Morning,48048.0
2023-06-03,21.45,1097,No,Saturday,17.14,Summer,Afternoon,23530.65
2023-06-03,30.46,1175,No,Saturday,23.47,Summer,Afternoon,35790.5
2023-06-03,36.92,977,No,Saturday,34.92,Summer,Afternoon,36070.84
2023-06-03,32.9,1304,No,Saturday,27.71,Summer,Morning,42901.6
2023-06-03,34.52,920,No,Saturday,23.56,Summer,Morning,31758.4
2023-06-03,42.34,915,No,Saturday,34.77,Summer,Evening,38741.1
2023-06-03,26.86,1528,Yes,Saturday,19.39,Summer,Afternoon,41042.08
2023-06-03,37.23,880,No,Saturday,36.34,Summer,Evening,32762.4
2023-06-03,36.26,1279,Yes,Saturday,39.38,Summer,Morning,46376.54
2023-06-03,31.02,1249,No,Saturday,28.94,Summer,Afternoon,38743.98
2023-06-03,35.99,1163,Yes,Saturday,28.3,Summer,Evening,41856.37
2023-06-03,37.11,1058,No,Saturday,40.24,Summer,Afternoon,39262.38
2023-06-03,35.04,1143,Yes,Saturday,25.68,Summer,Evening,40050.72
2023-06-03,36.47,1417,No,Saturday,42.45,Summer,Morning,51677.99
2023-06-03,42.79,1152,No,Saturday,39.49,Summer,Morning,49294.08
2023-06-03,37.38,1104,No,Saturday,35.15,Summer,Afternoon,41267.52
2023-06-03,34.86,1228,No,Saturday,32.83,Summer,Night,42808.08
2023-06-03,40.02,1364,Yes,Saturday,41.65,Summer,Afternoon,54587.28
2023-06-03,42.14,833,No,Saturday,44.76,Summer,Evening,35102.62
2023-06-03,43.77,1287,No,Saturday,44.43,Summer,Night,56331.99
2023-06-03,45.44,1215,Yes,Saturday,53.42,Summer,Evening,55209.6
2023-06-03,35.24,895,No,Saturday,33.72,Summer,Morning,31539.8
2023-06-03,37.65,792,No,Saturday,42.65,Summer,Evening,29818.8
2023-06-03,36.56,1204,Yes,Saturday,30.35,Summer,Morning,44018.24
2023-06-03,25.89,1196,No,Saturday,26.53,Summer,Night,30964.44
2023-06-03,47.13,1066,Yes,Saturday,40.72,Summer,Afternoon,50240.58
2023-06-03,31.62,1333,No,Saturday,30.97,Summer,Morning,42149.46
2023-06-03,28.19,1760,Yes,Saturday,26.04,Summer,Afternoon,49614.4
2023-06-03,40.47,844,No,Saturday,33.49,Summer,Morning,34156.68
2023-06-03,37.3,1143,No,Saturday,44.59,Summer,Afternoon,42633.9
2023-06-03,37.08,1614,Yes,Saturday,41.78,Summer,Morning,59847.12
2023-06-03,42.84,1296,No,Saturday,35.78,Summer,Afternoon,55520.64
2023-06-03,30.88,1117,No,Saturday,38.05,Summer,Afternoon,34492.96
2023-06-03,27.31,1458,Yes,Saturday,25.13,Summer,Afternoon,39817.98
2023-06-04,39.97,1079,No,Sunday,45.91,Summer,Evening,43127.63
2023-06-04,32.87,1538,No,Sunday,37.9,Summer,Afternoon,50554.06
2023-06-04,39.03,1546,Yes,Sunday,40.55,Summer,Evening,60340.38
2023-06-04,40.15,1444,Yes,Sunday,40.97,Summer,Afternoon,57976.6
2023-06-04,42.13,1618,Yes,Sunday,43.84,Summer,Morning,68166.34
2023-06-04,41.55,1469,Yes,Sunday,51.79,Summer,Evening,61036.95
2023-06-04,45.38,631,No,Sunday,41.87,Summer,Afternoon,28634.78
2023-06-04,34.0,1070,Yes,Sunday,32.56,Summer,Afternoon,36380.0
2023-06-04,31.31,1035,No,Sunday,34.22,Summer,Morning,32405.85
2023-06-04,38.98,1029,Yes,Sunday,37.12,Summer,Morning,40110.42
2023-06-04,35.56,1556,Yes,Sunday,31.26,Summer,Morning,55331.36
2023-06-04,39.54,1264,No,Sunday,47.97,Summer,Afternoon,49978.56
2023-06-04,41.49,1372,Yes,Sunday,38.11,Summer,Afternoon,56924.28
2023-06-04,29.69,1160,No,Sunday,23.74,Summer,Morning,34440.4
2023-06-04,27.57,1545,Yes,Sunday,28.74,Summer,Morning,42595.65
2023-06-04,39.26,1389,No,Sunday,42.54,Summer,Night,54532.14
2023-06-04,35.85,1061,No,Sunday,26.93,Summer,Morning,38036.85
2023-06-04,30.99,729,No,Sunday,23.08,Summer,Evening,22591.71
2023-06-04,35.52,1356,No,Sunday,29.04,Summer,Afternoon,48165.12
2023-06-04,42.18,1279,Yes,Sunday,42.04,Summer,Afternoon,53948.22
2023-06-04,42.14,1403,No,Sunday,56.65,Summer,Afternoon,59122.42
2023-06-04,44.13,950,Yes,Sunday,49.9,Summer,Afternoon,41923.5
2023-06-04,35.58,1095,No,Sunday,32.15,Summer,Evening,38960.1
2023-06-04,35.15,995,No,Sunday,30.91,Summer,Afternoon,34974.25
2023-06-05,18.67,1399,Yes,Monday,16.24,Summer,Night,26119.33
2023-06-05,36.41,1072,No,Monday,38.11,Summer,Evening,39031.52
2023-06-05,36.4,846,No,Monday,41.37,Summer,Morning,30794.4
2023-06-05,19.06,1385,No,Monday,8.99,Summer,Night,26398.1
2023-06-05,22.97,1066,No,Monday,25.02,Summer,Afternoon,24486.02
2023-06-05,40.79,1223,No,Monday,42.76,Summer,Evening,49886.17
2023-06-05,41.59,979,No,Monday,41.55,Summer,Morning,40716.61
2023-06-05,38.05,948,No,Monday,34.47,Summer,Evening,36071.4
2023-06-05,42.35,860,Yes,Monday,30.86,Summer,Evening,36421.0
2023-06-05,37.59,1158,No,Monday,39.71,Summer,Night,43529.22
2023-06-05,45.76,992,No,Monday,50.03,Summer,Morning,45393.92
2023-06-05,37.04,803,No,Monday,36.27,Summer,Evening,29743.12
2023-06-05,42.99,811,Yes,Monday,41.26,Summer,Morning,34864.89
2023-06-05,29.67,1324,Yes,Monday,35.82,Summer,Night,39283.08
2023-06-05,37.46,964,No,Monday,38.23,Summer,Afternoon,36111.44
2023-06-05,36.37,1328,Yes,Monday,46.07,Summer,Morning,48299.36
2023-06-05,27.27,1109,No,Monday,25.1,Summer,Morning,30242.43
2023-06-05,40.07,816,No,Monday,40.37,Summer,Afternoon,32697.12
2023-06-05,33.41,1208,No,Monday,31.09,Summer,Afternoon,40359.28
2023-06-05,32.26,1385,Yes,Monday,31.33,Summer,Evening,44680.1
2023-06-05,28.49,1066,No,Monday,25.82,Summer,Morning,30370.34
2023-06-05,45.06,241,No,Monday,43.42,Summer,Afternoon,10859.46
2023-06-05,38.92,1218,No,Monday,35.85,Summer,Evening,47404.56
2023-06-05,31.39,1171,No,Monday,36.89,Summer,Afternoon,36757.69
2023-06-05,38.12,1006,No,Monday,34.98,Summer,Evening,38348.72
2023-06-05,39.45,1000,No,Monday,32.12,Summer,Afternoon,39450.0
2023-06-05,33.32,1747,Yes,Monday,41.55,Summer,Afternoon,58210.04
2023-06-05,34.82,1405,No,Monday,32.94,Summer,Morning,48922.1
2023-06-05,46.71,929,No,Monday,41.24,Summer,Evening,43393.59
2023-06-05,38.47,685,No,Monday,44.63,Summer,Morning,26351.95
2023-06-05,25.56,1332,Yes,Monday,23.34,Summer,Morning,34045.92
2023-06-06,25.25,1153,No,Tuesday,29.99,Summer,Afternoon,29113.25
2023-06-06,38.68,823,No,Tuesday,38.8,Summer,Morning,31833.64
2023-06-06,33.58,917,No,Tuesday,36.64,Summer,Evening,30792.86
2023-06-06,33.68,1003,No,Tuesday,40.66,Summer,Afternoon,33781.04
2023-06-06,31.12,910,No,Tuesday,22.83,Summer,Morning,28319.2
2023-06-06,33.67,991,No,Tuesday,34.53,Summer,Morning,33366.97
2023-06-06,37.59,1401,Yes,Tuesday,37.25,Summer,Afternoon,52663.59
2023-06-06,25.98,989,No,Tuesday,32.56,Summer,Night,25694.22
2023-06-06,33.83,1120,Yes,Tuesday,35.61,Summer,Night,37889.6
2023-06-06,37.48,759,No,Tuesday,38.2,Summer,Evening,28447.32
2023-06-06,28.63,1104,No,Tuesday,29.58,Summer,Afternoon,31607.52
2023-06-06,31.72,936,No,Tuesday,38.35,Summer,Morning,29689.92
2023-06-06,29.25,925,No,Tuesday,24.82,Summer,Morning,27056.25
2023-06-06,29.29,839,No,Tuesday,27.35,Summer,Night,24574.31
2023-06-06,32.95,1375,Yes,Tuesday,36.15,Summer,Afternoon,45306.25
2023-06-06,38.76,1026,No,Tuesday,38.1,Summer,Afternoon,39767.76
2023-06-06,29.27,862,No,Tuesday,18.72,Summer,Evening,25230.74
2023-06-06,39.85,953,No,Tuesday,34.44,Summer,Evening,37977.05
2023-06-06,31.37,670,No,Tuesday,35.42,Summer,Afternoon,21017.9
2023-06-06,42.23,1137,Yes,Tuesday,44.99,Summer,Morning,48015.51
2023-06-06,47.37,1289,No,Tuesday,62.42,Summer,Morning,61059.93
2023-06-06,43.37,639,Yes,Tuesday,36.11,Summer,Afternoon,27713.43
2023-06-07,38.38,1521,Yes,Wednesday,36.63,Summer,Afternoon,58375.98
2023-06-07,29.34,1002,No,Wednesday,23.01,Summer,Afternoon,29398.68
2023-06-07,45.21,877,No,Wednesday,53.12,Summer,Evening,39649.17
2023-06-07,36.06,835,No,Wednesday,22.92,Summer,Afternoon,30110.1
2023-06-07,38.05,1322,Yes,Wednesday,32.67,Summer,Night,50302.1
2023-06-07,26.53,1166,No,Wednesday,27.43,Summer,Afternoon,30933.98
2023-06-07,45.5,693,No,Wednesday,45.24,Summer,Morning,31531.5
2023-06-07,33.25,856,No,Wednesday,31.67,Summer,Morning,28462.0
2023-06-07,50.34,1192,Yes,Wednesday,54.28,Summer,Evening,60005.28
2023-06-07,40.89,916,No,Wednesday,36.84,Summer,Morning,37455.24
2023-06-07,41.7,1102,No,Wednesday,44.72,Summer,Evening,45953.4
2023-06-07,34.99,769,No,Wednesday,28.57,Summer,Morning,26907.31
2023-06-07,40.15,845,No,Wednesday,35.85,Summer,Evening,33926.75
2023-06-07,35.02,855,No,Wednesday,29.42,Summer,Afternoon,29942.1
2023-06-07,43.42,687,No,Wednesday,38.61,Summer,Evening,29829.54
2023-06-07,22.57,1022,No,Wednesday,17.94,Summer,Morning,23066.54
2023-06-07,37.84,880,No,Wednesday,37.44,Summer,Morning,33299.2
2023-06-07,30.95,965,No,Wednesday,30.62,Summer,Morning,29866.75
2023-06-07,20.46,1279,Yes,Wednesday,17.91,Summer,Morning,26168.34
2023-06-07,45.23,1286,No,Wednesday,42.72,Summer,Night,58165.78
2023-06-07,37.0,1061,No,Wednesday,40.41,Summer,Evening,39257.0
2023-06-07,31.51,1000,No,Wednesday,40.38,Summer,Evening,31510.0
2023-06-07,41.67,1112,No,Wednesday,48.63,Summer,Evening,46337.04
2023-06-07,45.25,825,No,Wednesday,34.71,Summer,Afternoon,37331.25
2023-06-07,38.23,813,No,Wednesday,25.13,Summer,Night,31080.99
2023-06-07,38.03,855,No,Wednesday,33.58,Summer,Evening,32515.65
2023-06-07,37.57,927,No,Wednesday,35.25,Summer,Evening,34827.39
2023-06-07,34.19,1162,Yes,Wednesday,36.3,Summer,Evening,39728.78
2023-06-07,34.69,1125,No,Wednesday,35.15,Summer,Afternoon,39026.25
2023-06-07,33.82,932,No,Wednesday,31.41,Summer,Morning,31520.24
2023-06-08,43.44,1004,Yes,Thursday,46.75,Summer,Morning,43613.76
2023-06-08,34.52,1435,Yes,Thursday,22.68,Summer,Evening,49536.2
2023-06-08,45.96,489,No,Thursday,45.99,Summer,Afternoon,22474.44
2023-06-08,32.28,982,No,Thursday,30.35,Summer,Afternoon,31698.96
2023-06-08,41.89,1121,No,Thursday,37.99,Summer,Afternoon,46958.69
2023-06-08,39.46,712,No,Thursday,37.92,Summer,Afternoon,28095.52
2023-06-08,31.21,1043,No,Thursday,26.78,Summer,Night,32552.03
2023-06-08,36.51,936,No,Thursday,34.54,Summer,Afternoon,34173.36
2023-06-08,34.35,789,No,Thursday,23.17,Summer,Evening,27102.15
2023-06-08,31.19,1136,No,Thursday,32.77,Summer,Evening,35431.84
2023-06-08,34.88,1274,Yes,Thursday,29.82,Summer,Morning,44437.12
2023-06-08,31.61,993,No,Thursday,34.59,Summer,Evening,31388.73
2023-06-08,41.43,929,Yes,Thursday,34.74,Summer,Morning,38488.47
2023-06-08,33.62,1040,No,Thursday,33.11,Summer,Evening,34964.8
2023-06-08,42.04,605,No,Thursday,39.29,Summer,Morning,25434.2
2023-06-08,21.49,1157,No,Thursday,21.84,Summer,Night,24863.93
2023-06-08,37.95,811,No,Thursday,41.08,Summer,Afternoon,30777.45
2023-06-08,20.48,1493,No,Thursday,31.7,Summer,Afternoon,30576.64
2023-06-08,37.1,1340,Yes,Thursday,35.71,Summer,Evening,49714.0
2023-06-09,27.31,958,No,Friday,28.64,Summer,Morning,26162.98
2023-06-09,37.47,1162,Yes,Friday,34.85,Summer,Afternoon,43540.14
2023-06-09,29.61,1078,No,Friday,25.32,Summer,Morning,31919.58
2023-06-09,36.17,699,No,Friday,43.15,Summer,Morning,25282.83
2023-06-09,34.2,1295,Yes,Friday,33.79,Summer,Evening,44289.0
2023-06-09,44.66,852,No,Friday,44.7,Summer,Morning,38050.32
2023-06-09,37.33,965,Yes,Friday,28.47,Summer,Evening,36023.45
2023-06-09,34.69,832,No,Friday,30.55,Summer,Morning,28862.08
2023-06-09,45.32,910,No,Friday,42.31,Summer,Afternoon,41241.2
2023-06-09,42.91,745,No,Friday,37.84,Summer,Morning,31967.95
2023-06-09,39.95,950,No,Friday,40.5,Summer,Afternoon,37952.5
2023-06-09,33.33,1075,No,Friday,34.88,Summer,Morning,35829.75
2023-06-09,39.86,747,No,Friday,33.73,Summer,Evening,29775.42
2023-06-09,33.52,1431,Yes,Friday,33.44,Summer,Night,47967.12
2023-06-09,39.59,1133,No,Friday,47.88,Summer,Afternoon,44855.47
2023-06-09,32.79,1130,No,Friday,33.95,Summer,Night,37052.7
2023-06-09,44.98,721,No,Friday,45.15,Summer,Evening,32430.58
2023-06-09,34.28,1385,No,Friday,31.7,Summer,Morning,47477.8
2023-06-09,22.94,1226,No,Friday,18.64,Summer,Morning,28124.44
2023-06-09,38.62,1028,No,Friday,45.86,Summer,Morning,39701.36
2023-06-09,37.62,1146,No,Friday,39.52,Summer,Afternoon,43112.52
2023-06-09,36.83,1164,Yes,Friday,37.76,Summer,Afternoon,42870.12
2023-06-09,38.52,1331,No,Friday,44.02,Summer,Afternoon,51270.12
2023-06-09,44.14,790,No,Friday,52.83,Summer,Evening,34870.6
2023-06-09,30.69,1201,Yes,Friday,27.69,Summer,Afternoon,36858.69
2023-06-09,36.86,784,Yes,Friday,26.96,Summer,Afternoon,28898.24
2023-06-10,30.6,1290,No,Saturday,30.81,Summer,Morning,39474.0
2023-06-10,37.44,1073,No,Saturday,23.38,Summer,Night,40173.12
2023-06-10,37.94,1106,No,Saturday,39.34,Summer,Afternoon,41961.64
2023-06-10,49.37,472,No,Saturday,45.58,Summer,Night,23302.64
2023-06-10,29.67,1170,No,Saturday,15.71,Summer,Night,34713.9
2023-06-10,40.58,925,No,Saturday,48.89,Summer,Evening,37536.5
2023-06-10,39.61,932,No,Saturday,43.95,Summer,Morning,36916.52
2023-06-10,25.84,1309,No,Saturday,23.77,Summer,Afternoon,33824.56
2023-06-10,39.11,574,No,Saturday,28.85,Summer,Evening,22449.14
2023-06-10,37.4,1167,No,Saturday,38.87,Summer,Evening,43645.8
2023-06-10,36.95,962,No,Saturday,40.6,Summer,Evening,35545.9
2023-06-10,24.25,1724,Yes,Saturday,23.64,Summer,Night,41807.0
2023-06-10,27.53,1190,No,Saturday,14.8,Summer,Afternoon,32760.7
2023-06-10,29.53,1108,No,Saturday,28.75,Summer,Morning,32719.24
2023-06-10,28.7,1349,No,Saturday,28.87,Summer,Evening,38716.3
2023-06-10,29.11,1120,No,Saturday,30.75,Summer,Night,32603.2
2023-06-10,25.91,1449,Yes,Saturday,23.17,Summer,Afternoon,37543.59
2023-06-10,33.26,1286,No,Saturday,28.22,Summer,Night,42772.36
2023-06-10,36.82,1528,Yes,Saturday,39.03,Summer,Evening,56260.96
2023-06-10,33.15,1423,Yes,Saturday,35.12,Summer,Evening,47172.45
2023-06-10,41.05,1065,No,Saturday,46.33,Summer,Night,43718.25
2023-06-10,37.71,1526,Yes,Saturday,39.0,Summer,Morning,57545.46
2023-06-10,30.61,1214,No,Saturday,29.89,Summer,Night,37160.54
2023-06-10,44.18,987,No,Saturday,42.89,Summer,Afternoon,43605.66
2023-06-10,52.16,629,No,Saturday,54.9,Summer,Afternoon,32808.64
2023-06-10,43.14,817,No,Saturday,43.57,Summer,Afternoon,35245.38
2023-06-10,37.18,1408,Yes,Saturday,40.73,Summer,Morning,52349.44
2023-06-10,29.76,1158,No,Saturday,33.03,Summer,Morning,34462.08
2023-06-10,15.53,1751,Yes,Saturday,8.99,Summer,Afternoon,27193.03
2023-06-10,38.88,1415,Yes,Saturday,40.48,Summer,Evening,55015.2
2023-06-10,38.59,850,No,Saturday,42.09,Summer,Afternoon,32801.5
2023-06-10,46.54,781,No,Saturday,40.93,Summer,Morning,36347.74
2023-06-10,30.71,1351,No,Saturday,32.37,Summer,Morning,41489.21
2023-06-10,36.59,730,No,Saturday,32.82,Summer,Afternoon,26710.7
2023-06-10,41.95,1412,Yes,Saturday,43.4,Summer,Morning,59233.4
2023-06-10,28.28,1157,No,Saturday,28.14,Summer,Afternoon,32719.96
2023-06-11,43.32,1366,Yes,Sunday,40.0,Summer,Evening,59175.12
2023-06-11,31.99,1038,No,Sunday,32.13,Summer,Afternoon,33205.62
2023-06-11,40.91,837,No,Sunday,45.99,Summer,Night,34241.67
2023-06-11,38.42,443,No,Sunday,26.62,Summer,Evening,17020.06
2023-06-11,31.2,1116,No,Sunday,36.33,Summer,Morning,34819.2
2023-06-11,46.29,1198,No,Sunday,46.92,Summer,Morning,55455.42
2023-06-11,42.35,1350,Yes,Sunday,40.56,Summer,Afternoon,57172.5
2023-06-11,41.45,1437,Yes,Sunday,41.39,Summer,Night,59563.65
2023-06-11,27.96,1614,No,Sunday,28.52,Summer,Evening,45127.44
2023-06-11,41.1,698,No,Sunday,30.46,Summer,Afternoon,28687.8
2023-06-11,35.56,875,No,Sunday,31.07,Summer,Afternoon,31115.0
2023-06-11,32.52,916,No,Sunday,35.77,Summer,Morning,29788.32
2023-06-11,36.51,1253,No,Sunday,33.95,Summer,Afternoon,45747.03
2023-06-11,30.68,877,No,Sunday,37.91,Summer,Afternoon,26906.36
2023-06-11,28.54,1273,No,Sunday,22.87,Summer,Morning,36331.42
2023-06-11,24.85,1511,No,Sunday,26.46,Summer,Evening,37548.35
2023-06-11,37.24,1285,Yes,Sunday,36.44,Summer,Night,47853.4
2023-06-11,31.09,878,No,Sunday,30.59,Summer,Morning,27297.02
2023-06-11,34.16,1194,No,Sunday,39.78,Summer,Afternoon,40787.04
2023-06-11,36.37,952,No,Sunday,28.61,Summer,Morning,34624.24
2023-06-11,38.31,910,No,Sunday,34.82,Summer,Morning,34862.1
2023-06-11,44.22,1101,Yes,Sunday,44.17,Summer,Afternoon,48686.22
2023-06-11,28.43,1595,Yes,Sunday,31.25,Summer,Evening,45345.85
2023-06-11,37.61,1494,Yes,Sunday,40.98,Summer,Afternoon,56189.34
2023-06-11,33.76,1122,No,Sunday,26.0,Summer,Afternoon,37878.72
2023-06-11,35.12,1219,No,Sunday,35.44,Summer,Evening,42811.28
2023-06-11,35.09,1353,No,Sunday,30.79,Summer,Morning,47476.77
2023-06-11,35.91,1099,No,Sunday,28.71,Summer,Morning,39465.09
2023-06-11,27.05,1187,No,Sunday,21.64,Summer,Morning,32108.35
2023-06-12,36.27,1245,Yes,Monday,36.57,Summer,Afternoon,45156.15
2023-06-12,36.52,729,No,Monday,36.37,Summer,Night,26623.08
2023-06-12,43.89,776,No,Monday,40.14,Summer,Evening,34058.64
2023-06-12,34.08,1107,No,Monday,36.17,Summer,Night,37726.56
2023-06-12,34.78,974,No,Monday,33.21,Summer,Evening,33875.72
2023-06-12,28.89,1311,No,Monday,27.75,Summer,Morning,37874.79
2023-06-12,30.12,1184,No,Monday,33.27,Summer,Evening,35662.08
2023-06-12,33.05,1494,Yes,Monday,41.63,Summer,Morning,49376.7
2023-06-12,37.33,927,No,Monday,43.69,Summer,Evening,34604.91
2023-06-12,44.64,774,No,Monday,49.6,Summer,Night,34551.36
2023-06-12,34.05,1025,No,Monday,35.78,Summer,Evening,34901.25
2023-06-12,37.82,907,No,Monday,31.69,Summer,Night,34302.74
2023-06-12,40.48,829,No,Monday,39.64,Summer,Morning,33557.92
2023-06-12,37.59,960,No,Monday,33.02,Summer,Afternoon,36086.4
2023-06-12,36.86,990,Yes,Monday,40.01,Summer,Afternoon,36491.4
2023-06-12,36.67,1550,Yes,Monday,44.15,Summer,Afternoon,56838.5
2023-06-12,43.84,837,No,Monday,52.57,Summer,Night,36694.08
2023-06-12,30.49,788,No,Monday,24.56,Summer,Night,24026.12
2023-06-12,35.52,813,No,Monday,36.4,Summer,Afternoon,28877.76
2023-06-12,28.65,828,No,Monday,31.22,Summer,Morning,23722.2
2023-06-12,23.58,1412,Yes,Monday,29.47,Summer,Afternoon,33294.96
2023-06-12,37.7,993,No,Monday,47.2,Summer,Evening,37436.1
2023-06-12,37.72,990,No,Monday,27.14,Summer,Night,37342.8
2023-06-12,33.95,964,No,Monday,27.15,Summer,Afternoon,32727.8
2023-06-12,44.64,525,No,Monday,41.9,Summer,Evening,23436.0
2023-06-12,27.95,1318,No,Monday,38.99,Summer,Night,36838.1
2023-06-12,31.46,540,No,Monday,30.3,Summer,Afternoon,16988.4
2023-06-12,25.73,949,No,Monday,25.17,Summer,Morning,24417.77
2023-06-12,39.11,874,No,Monday,37.65,Summer,Morning,34182.14
2023-06-13,33.52,906,No,Tuesday,37.97,Summer,Morning,30369.12
2023-06-13,47.56,915,No,Tuesday,54.17,Summer,Evening,43517.4
2023-06-13,39.1,1176,Yes,Tuesday,41.97,Summer,Evening,45981.6
2023-06-13,25.4,1312,No,Tuesday,25.77,Summer,Afternoon,33324.8
2023-06-13,26.38,828,No,Tuesday,23.27,Summer,Afternoon,21842.64
2023-06-13,41.61,1310,Yes,Tuesday,45.8,Summer,Morning,54509.1
2023-06-13,44.31,712,No,Tuesday,42.2,Summer,Night,31548.72
2023-06-13,36.15,1289,No,Tuesday,42.72,Summer,Afternoon,46597.35
2023-06-13,43.22,723,No,Tuesday,45.89,Summer,Evening,31248.06
2023-06-13,42.61,1264,Yes,Tuesday,39.97,Summer,Evening,53859.04
2023-06-13,40.71,682,No,Tuesday,48.92,Summer,Evening,27764.22
2023-06-13,27.9,1186,No,Tuesday,15.5,Summer,Morning,33089.4
2023-06-13,28.14,907,No,Tuesday,25.09,Summer,Afternoon,25522.98
2023-06-13,37.1,1061,No,Tuesday,44.79,Summer,Night,39363.1
2023-06-13,35.27,1303,Yes,Tuesday,43.0,Summer,Morning,45956.81
2023-06-13,31.6,779,No,Tuesday,31.21,Summer,Afternoon,24616.4
2023-06-13,26.82,1583,Yes,Tuesday,29.19,Summer,Evening,42456.06
2023-06-13,34.51,872,No,Tuesday,25.47,Summer,Evening,30092.72
2023-06-13,36.47,1311,No,Tuesday,40.72,Summer,Morning,47812.17
2023-06-13,28.35,1124,Yes,Tuesday,32.01,Summer,Morning,31865.4
2023-06-13,20.73,1183,No,Tuesday,27.21,Summer,Evening,24523.59
2023-06-13,37.55,808,No,Tuesday,41.65,Summer,Afternoon,30340.4
2023-06-13,39.63,788,No,Tuesday,35.56,Summer,Morning,31228.44
2023-06-13,34.97,942,No,Tuesday,33.19,Summer,Morning,32941.74
2023-06-13,40.02,796,No,Tuesday,39.07,Summer,Night,31855.92
2023-06-13,23.61,981,No,Tuesday,13.1,Summer,Morning,23161.41
2023-06-13,35.53,670,No,Tuesday,25.16,Summer,Afternoon,23805.1
2023-06-13,43.28,1344,Yes,Tuesday,50.25,Summer,Morning,58168.32
2023-06-13,30.83,823,No,Tuesday,17.93,Summer,Morning,25373.09
2023-06-13,33.33,1336,No,Tuesday,42.57,Summer,Afternoon,44528.88
2023-06-13,28.75,1216,No,Tuesday,30.93,Summer,Morning,34960.0
2023-06-13,34.59,997,No,Tuesday,38.47,Summer,Morning,34486.23
2023-06-13,39.97,776,No,Tuesday,39.91,Summer,Afternoon,31016.72
2023-06-13,25.14,1433,No,Tuesday,33.15,Summer,Night,36025.62
2023-06-13,32.25,1201,Yes,Tuesday,27.13,Summer,Evening,38732.25
2023-06-14,42.22,998,No,Wednesday,37.85,Summer,Afternoon,42135.56
2023-06-14,46.16,502,No,Wednesday,52.8,Summer,Afternoon,23172.32
2023-06-14,39.33,796,No,Wednesday,35.73,Summer,Afternoon,31306.68
2023-06-14,40.37,742,No,Wednesday,23.04,Summer,Evening,29954.54
2023-06-14,36.87,1339,No,Wednesday,44.5,Summer,Morning,49368.93
2023-06-14,19.58,1387,No,Wednesday,20.92,Summer,Morning,27157.46
2023-06-14,46.97,695,No,Wednesday,49.83,Summer,Morning,32644.15
2023-06-14,37.58,969,No,Wednesday,37.49,Summer,Evening,36415.02
2023-06-14,30.76,924,No,Wednesday,27.72,Summer,Morning,28422.24
2023-06-14,38.23,729,No,Wednesday,35.14,Summer,Afternoon,27869.67
2023-06-14,38.33,793,No,Wednesday,40.07,Summer,Night,30395.69
2023-06-14,34.24,1136,No,Wednesday,32.43,Summer,Afternoon,38896.64
2023-06-14,34.94,1304,Yes,Wednesday,26.92,Summer,Night,45561.76
2023-06-14,30.81,1550,Yes,Wednesday,34.09,Summer,Morning,47755.5
2023-06-14,43.98,687,No,Wednesday,53.8,Summer,Evening,30214.26
2023-06-14,39.89,855,No,Wednesday,35.01,Summer,Afternoon,34105.95
2023-06-14,33.1,975,No,Wednesday,24.23,Summer,Morning,32272.5
2023-06-14,38.21,744,No,Wednesday,38.53,Summer,Afternoon,28428.24
2023-06-14,38.43,747,No,Wednesday,36.11,Summer,Afternoon,28707.21
2023-06-14,32.11,1138,No,Wednesday,36.39,Summer,Evening,36541.18
2023-06-14,40.22,924,No,Wednesday,31.06,Summer,Afternoon,37163.28
2023-06-14,39.54,974,No,Wednesday,45.42,Summer,Afternoon,38511.96
2023-06-14,31.37,1184,No,Wednesday,34.61,Summer,Afternoon,37142.08
2023-06-14,45.18,639,No,Wednesday,54.09,Summer,Afternoon,28870.02
2023-06-14,38.07,1082,Yes,Wednesday,35.34,Summer,Night,41191.74
2023-06-15,39.12,907,Yes,Thursday,45.39,Summer,Morning,35481.84
2023-06-15,42.24,1200,Yes,Thursday,42.96,Summer,Evening,50688.0
2023-06-15,39.96,492,No,Thursday,28.2,Summer,Afternoon,19660.32
2023-06-15,27.74,1570,Yes,Thursday,24.63,Summer,Evening,43551.8
2023-06-15,46.1,892,No,Thursday,45.18,Summer,Morning,41121.2
2023-06-15,43.8,1024,No,Thursday,38.74,Summer,Afternoon,44851.2
2023-06-15,38.27,1240,Yes,Thursday,39.17,Summer,Morning,47454.8
